id_mun,nombre,id_prov
2255,Almodóvar del Campo,13
2256,Almuradiel,13
2257,Anchuras,13
2258,Arenales de San Gregorio,13
2259,Arenas de San Juan,13
2260,Argamasilla de Alba,13
2261,Argamasilla de Calatrava,13
2262,Arroba de los Montes,13
2263,Ballesteros de Calatrava,13
2264,Bolaños de Calatrava,13
2265,Brazatortas,13
2266,Cabezarados,13
2267,Cabezarrubias del Puerto,13
2268,Calzada de Calatrava,13
2269,Campo de Criptana,13
2270,Cañada de Calatrava,13
2271,Caracuel de Calatrava,13
2272,Carrión de Calatrava,13
2273,Carrizosa,13
2274,Castellar de Santiago,13
2275,Chillón,13
2276,Ciudad Real,13
2277,Corral de Calatrava,13
2278,Cortijos,13
2279,Cózar,13
2280,Daimiel,13
2281,Fernán Caballero,13
2282,Fontanarejo,13
2283,Fuencaliente,13
2284,Fuenllana,13
2285,Fuente el Fresno,13
2286,Granátula de Calatrava,13
2287,Guadalmez,13
2288,Herencia,13
2289,Hinojosas de Calatrava,13
2290,Horcajo de los Montes,13
2291,Labores,13
2292,Llanos del Caudillo,13
2293,Luciana,13
2294,Malagón,13
2295,Manzanares,13
2296,Membrilla,13
2297,Mestanza,13
2298,Miguelturra,13
2299,Montiel,13
2300,Moral de Calatrava,13
2301,Navalpino,13
2302,Navas de Estena,13
2303,Pedro Muñoz,13
2304,Picón,13
2305,Piedrabuena,13
2306,Poblete,13
2307,Porzuna,13
2308,Pozuelo de Calatrava,13
2309,Pozuelos de Calatrava,13
2310,Puebla de Don Rodrigo,13
2311,Puebla del Príncipe,13
2312,Puerto Lápice,13
2313,Puertollano,13
2314,Retuerta del Bullaque,13
2315,Robledo,13
2316,Ruidera,13
2317,Saceruela,13
2318,San Carlos del Valle,13
2319,San Lorenzo de Calatrava,13
2320,Santa Cruz de los Cáñamos,13
2321,Santa Cruz de Mudela,13
2322,Socuéllamos,13
2323,Solana del Pino,13
2324,Solana,13
2325,Terrinches,13
2326,Tomelloso,13
2327,Torralba de Calatrava,13
2328,Torre de Juan Abad,13
2329,Torrenueva,13
2330,Valdemanco del Esteras,13
2331,Valdepeñas,13
2332,Valenzuela de Calatrava,13
2333,Villahermosa,13
2334,Villamanrique,13
2335,Villamayor de Calatrava,13
2336,Villanueva de la Fuente,13
2337,Villanueva de los Infantes,13
2338,Villanueva de San Carlos,13
2339,Villar del Pozo,13
2340,Villarrubia de los Ojos,13
2341,Villarta de San Juan,13
2342,Viso del Marqués,13
2343,Adamuz,14
2344,Aguilar de la Frontera,14
2345,Alcaracejos,14
2346,Almedinilla,14
2347,Almodóvar del Río,14
2348,Añora,14
2349,Baena,14
2350,Belalcázar,14
2351,Belmez,14
2352,Benamejí,14
2353,Blázquez,14
2354,Bujalance,14
2355,Cabra,14
2356,Cañete de las Torres,14
2357,Carcabuey,14
2358,Cardeña,14
2359,Carlota,14
2360,Carpio,14
2361,Castro del Río,14
2362,Conquista,14
2363,Córdoba,14
2364,Doña Mencía,14
2365,Dos Torres,14
2366,Encinas Reales,14
2367,Espejo,14
2368,Espiel,14
2369,Fernán-Núñez,14
2370,Fuente Carreteros,14
2371,Fuente la Lancha,14
2372,Fuente Obejuna,14
2373,Fuente Palmera,14
2374,Fuente-Tójar,14
2375,Granjuela,14
2376,Guadalcázar,14
2377,Guijarrosa,14
2378,Guijo,14
2379,Hinojosa del Duque,14
2380,Hornachuelos,14
2381,Iznájar,14
2382,Lucena,14
2383,Luque,14
2384,Montalbán de Córdoba,14
2385,Montemayor,14
2386,Montilla,14
2387,Montoro,14
2388,Monturque,14
2389,Moriles,14
2390,Nueva Carteya,14
2391,Obejo,14
2392,Palenciana,14
2393,Palma del Río,14
2394,Pedro Abad,14
2395,Pedroche,14
2396,Peñarroya-Pueblonuevo,14
2397,Posadas,14
2398,Pozoblanco,14
2399,Priego de Córdoba,14
2400,Puente Genil,14
2401,Rambla,14
2402,Rute,14
2403,San Sebastián de los Ballesteros,14
2404,Santa Eufemia,14
2405,Santaella,14
2406,Torrecampo,14
2407,Valenzuela,14
2408,Valsequillo,14
2409,Victoria,14
2410,Villa del Río,14
2411,Villafranca de Córdoba,14
2412,Villaharta,14
2413,Villanueva de Córdoba,14
2414,Villanueva del Duque,14
2415,Villanueva del Rey,14
2416,Villaralto,14
2417,Villaviciosa de Córdoba,14
2418,Viso,14
2419,Zuheros,14
2420,Abegondo,15
2421,Ames,15
2422,Aranga,15
2423,Ares,15
2424,Arteixo,15
2425,Arzúa,15
2426,Baña,15
2427,Bergondo,15
2428,Betanzos,15
2429,Boimorto,15
2430,Boiro,15
2431,Boqueixón,15
2432,Brión,15
2433,Cabana de Bergantiños,15
2434,Cabanas,15
2435,Camariñas,15
2436,Cambre,15
2437,Capela,15
2438,Carballo,15
2439,Cariño,15
2440,Carnota,15
2441,Carral,15
2442,Cedeira,15
2443,Cee,15
2444,Cerceda,15
2445,Cerdido,15
2446,Cesuras,15
2447,Coirós,15
2448,Corcubión,15
2449,Coristanco,15
2450,Coruña,15
2451,Culleredo,15
2452,Curtis,15
2453,Dodro,15
2454,Dumbría,15
2455,Fene,15
2456,Ferrol,15
2457,Fisterra,15
2458,Frades,15
2459,Irixoa,15
2460,Laracha,15
2461,Laxe,15
2462,Lousame,15
2463,Malpica de Bergantiños,15
2464,Mañón,15
2465,Mazaricos,15
2466,Melide,15
2467,Mesía,15
2468,Miño,15
2469,Moeche,15
2470,Monfero,15
2471,Mugardos,15
2472,Muros,15
2473,Muxía,15
2474,Narón,15
2475,Neda,15
2476,Negreira,15
2477,Noia,15
2478,Oleiros,15
2479,Ordes,15
2480,Oroso,15
2481,Ortigueira,15
2482,Outes,15
2483,Oza dos Ríos,15
2484,Oza-Cesuras,15
2485,Paderne,15
2486,Padrón,15
2487,Pino,15
2488,Pobra do Caramiñal,15
2489,Ponteceso,15
2490,Pontedeume,15
2491,Pontes de García Rodríguez,15
2492,Porto do Son,15
2493,Rianxo,15
2494,Ribeira,15
2495,Rois,15
2496,Sada,15
2497,San Sadurniño,15
2498,Santa Comba,15
2499,Santiago de Compostela,15
2500,Santiso,15
2501,Sobrado,15
2502,Somozas,15
2503,Teo,15
2504,Toques,15
2505,Tordoia,15
2506,Touro,15
2507,Trazo,15
2508,Val do Dubra,15
2509,Valdoviño,15
2510,Vedra,15
2511,Vilarmaior,15
2512,Vilasantar,15
2513,Vimianzo,15
2514,Zas,15
2515,Abia de la Obispalía,16
2516,Acebrón,16
2517,Alarcón,16
2518,Albaladejo del Cuende,16
2519,Albalate de las Nogueras,16
2520,Albendea,16
2521,Alberca de Záncara,16
2522,Alcalá de la Vega,16
2523,Alcantud,16
2524,Alcázar del Rey,16
2525,Alcohujate,16
2526,Alconchel de la Estrella,16
2527,Algarra,16
2528,Aliaguilla,16
2529,Almarcha,16
2530,Almendros,16
2531,Almodóvar del Pinar,16
2532,Almonacid del Marquesado,16
2533,Altarejos,16
2534,Arandilla del Arroyo,16
2535,Arcas,16
2536,Arcos de la Sierra,16
2537,Arguisuelas,16
2538,Arrancacepas,16
2539,Atalaya del Cañavate,16
2540,Barajas de Melo,16
2541,Barchín del Hoyo,16
2542,Bascuñana de San Pedro,16
2543,Beamud,16
2544,Belinchón,16
2545,Belmonte,16
2546,Belmontejo,16
2547,Beteta,16
2548,Boniches,16
2549,Buciegas,16
2550,Buenache de Alarcón,16
2551,Buenache de la Sierra,16
2552,Buendía,16
2553,Campillo de Altobuey,16
2554,Campillos-Paravientos,16
2555,Campillos-Sierra,16
2556,Campos del Paraíso,16
2557,Canalejas del Arroyo,16
2558,Cañada del Hoyo,16
2559,Cañada Juncosa,16
2560,Cañamares,16
2561,Cañavate,16
2562,Cañaveras,16
2563,Cañaveruelas,16
2564,Cañete,16
2565,Cañizares,16
2566,Carboneras de Guadazaón,16
2567,Cardenete,16
2568,Carrascosa,16
2569,Carrascosa de Haro,16
2570,Casas de Benítez,16
2571,Casas de Fernando Alonso,16
2572,Casas de Garcimolina,16
2573,Casas de Guijarro,16
2574,Casas de Haro,16
2575,Casas de los Pinos,16
2576,Casasimarro,16
2577,Castejón,16
2578,Castillejo de Iniesta,16
2579,Castillejo-Sierra,16
2580,Castillo de Garcimuñoz,16
2581,Castillo-Albaráñez,16
2582,Cervera del Llano,16
2583,Chillarón de Cuenca,16
2584,Chumillas,16
2585,Cierva,16
2586,Cuenca,16
2587,Cueva del Hierro,16
2588,Enguídanos,16
2589,Fresneda de Altarejos,16
2590,Fresneda de la Sierra,16
2591,Frontera,16
2592,Fuente de Pedro Naharro,16
2593,Fuentelespino de Haro,16
2594,Fuentelespino de Moya,16
2595,Fuentenava de Jábaga,16
2596,Fuentes,16
2597,Fuertescusa,16
2598,Gabaldón,16
2599,Garaballa,16
2600,Gascueña,16
2601,Graja de Campalbo,16
2602,Graja de Iniesta,16
2603,Henarejos,16
2604,Herrumblar,16
2605,Hinojosa,16
2606,Hinojosos,16
2607,Hito,16
2608,Honrubia,16
2609,Hontanaya,16
2610,Hontecillas,16
2611,Horcajo de Santiago,16
2612,Huélamo,16
2613,Huelves,16
2614,Huérguina,16
2615,Huerta de la Obispalía,16
2616,Huerta del Marquesado,16
2617,Huete,16
2618,Iniesta,16
2619,Laguna del Marquesado,16
2620,Lagunaseca,16
2621,Landete,16
2622,Ledaña,16
2623,Leganiel,16
2624,Majadas,16
2625,Mariana,16
2626,Masegosa,16
2627,Mesas,16
2628,Minglanilla,16
2629,Mira,16
2630,Monreal del Llano,16
2631,Montalbanejo,16
2632,Montalbo,16
2633,Monteagudo de las Salinas,16
2634,Mota de Altarejos,16
2635,Mota del Cuervo,16
2636,Motilla del Palancar,16
2637,Moya,16
2638,Narboneta,16
2639,Olivares de Júcar,16
2640,Olmeda de la Cuesta,16
2641,Olmeda del Rey,16
2642,Olmedilla de Alarcón,16
2643,Olmedilla de Eliz,16
2644,Osa de la Vega,16
2645,Pajarón,16
2646,Pajaroncillo,16
2647,Palomares del Campo,16
2648,Palomera,16
2649,Paracuellos,16
2650,Paredes,16
2651,Parra de las Vegas,16
2652,Pedernoso,16
2653,Pedroñeras,16
2654,Peral,16
2655,Peraleja,16
2656,Pesquera,16
2657,Picazo,16
2658,Pinarejo,16
2659,Pineda de Gigüela,16
2660,Piqueras del Castillo,16
2661,Portalrubio de Guadamejud,16
2662,Portilla,16
2663,Poyatos,16
2664,Pozoamargo,16
2665,Pozorrubielos de la Mancha,16
2666,Pozorrubio de Santiago,16
2667,Pozuelo,16
2668,Priego,16
2669,Provencio,16
2670,Puebla de Almenara,16
2671,Puebla del Salvador,16
2672,Quintanar del Rey,16
2673,Rada de Haro,16
2674,Reíllo,16
2675,Rozalén del Monte,16
2676,Saceda-Trasierra,16
2677,Saelices,16
2678,Salinas del Manzano,16
2679,Salmeroncillos,16
2680,Salvacañete,16
2681,San Clemente,16
2682,San Lorenzo de la Parrilla,16
2683,San Martín de Boniches,16
2684,San Pedro Palmiches,16
2685,Santa Cruz de Moya,16
2686,Santa María de los Llanos,16
2687,Santa María del Campo Rus,16
2688,Santa María del Val,16
2689,Sisante,16
2690,Solera de Gabaldón,16
2691,Sotorribas,16
2692,Talayuelas,16
2693,Tarancón,16
2694,Tébar,16
2695,Tejadillos,16
2696,Tinajas,16
2697,Torralba,16
2698,Torrejoncillo del Rey,16
2699,Torrubia del Campo,16
2700,Torrubia del Castillo,16
2701,Tragacete,16
2702,Tresjuncos,16
2703,Tribaldos,16
2704,Uclés,16
2705,Uña,16
2706,Valdecolmenas,16
2707,Valdemeca,16
2708,Valdemorillo de la Sierra,16
2709,Valdemoro-Sierra,16
2710,Valdeolivas,16
2711,Valdetórtola,16
2712,Valeras,16
2713,Valhermoso de la Fuente,16
2714,Valle de Altomira,16
2715,Valsalobre,16
2716,Valverde de Júcar,16
2717,Valverdejo,16
2718,Vara de Rey,16
2719,Vega del Codorno,16
2720,Vellisca,16
2721,Villaconejos de Trabaque,16
2722,Villaescusa de Haro,16
2723,Villagarcía del Llano,16
2724,Villalba de la Sierra,16
2725,Villalba del Rey,16
2726,Villalgordo del Marquesado,16
2727,Villalpardo,16
2728,Villamayor de Santiago,16
2729,Villanueva de Guadamejud,16
2730,Villanueva de la Jara,16
2731,Villar de Cañas,16
2732,Villar de Domingo García,16
2733,Villar de la Encina,16
2734,Villar de Olalla,16
2735,Villar del Humo,16
2736,Villar del Infantado,16
2737,Villar y Velasco,16
2738,Villarejo de Fuentes,16
2739,Villarejo de la Peñuela,16
2740,Villarejo-Periesteban,16
2741,Villares del Saz,16
2742,Villarrubio,16
2743,Villarta,16
2744,Villas de la Ventosa,16
2745,Villaverde y Pasaconsol,16
2746,Víllora,16
2747,Vindel,16
2748,Yémeda,16
2749,Zafra de Záncara,16
2750,Zafrilla,16
2751,Zarza de Tajo,16
2752,Zarzuela,16
2753,Abaltzisketa,20
2754,Aduna,20
2755,Aia,20
2756,Aizarnazabal,20
2757,Albiztur,20
2758,Alegia,20
2759,Alkiza,20
2760,Altzaga,20
2761,Altzo,20
2762,Amezketa,20
2763,Andoain,20
2764,Anoeta,20
2765,Antzuola,20
2766,Arama,20
2767,Aretxabaleta,20
2768,Arrasate,20
2769,Asteasu,20
2770,Astigarraga,20
2771,Ataun,20
2772,Azkoitia,20
2773,Azpeitia,20
2774,Baliarrain,20
2775,Beasain,20
2776,Beizama,20
2777,Belauntza,20
2778,Berastegi,20
2779,Bergara,20
2780,Berrobi,20
2781,Bidania-Goiatz,20
2782,Deba,20
2783,Donostia,20
2784,Eibar,20
2785,Elduain,20
2786,Elgeta,20
2787,Elgoibar,20
2788,Errenteria,20
2789,Errezil,20
2790,Eskoriatza,20
2791,Ezkio-Itsaso,20
2792,Gabiria,20
2793,Gaintza,20
2794,Gaztelu,20
2795,Getaria,20
2796,Hernani,20
2797,Hernialde,20
2798,Hondarribia,20
2799,Ibarra,20
2800,Idiazabal,20
2801,Ikaztegieta,20
2802,Irun,20
2803,Irura,20
2804,Itsasondo,20
2805,Larraul,20
2806,Lasarte-Oria,20
2807,Lazkao,20
2808,Leaburu,20
2809,Legazpi,20
2810,Legorreta,20
2811,Leintz-Gatzaga,20
2812,Lezo,20
2813,Lizartza,20
2814,Mendaro,20
2815,Mutiloa,20
2816,Mutriku,20
2817,Oiartzun,20
2818,Olaberria,20
2819,Oñati,20
2820,Ordizia,20
2821,Orendain,20
2822,Orexa,20
2823,Orio,20
2824,Ormaiztegi,20
2825,Pasaia,20
2826,Segura,20
2827,Soraluze,20
2828,Tolosa,20
2829,Urnieta,20
2830,Urretxu,20
2831,Usurbil,20
2832,Villabona,20
2833,Zaldibia,20
2834,Zarautz,20
2835,Zegama,20
2836,Zerain,20
2837,Zestoa,20
2838,Zizurkil,20
2839,Zumaia,20
2840,Zumarraga,20
2841,Agullana,17
2842,Aiguaviva,17
2843,Albanyà,17
2844,Albons,17
2845,Alp,17
2846,Amer,17
2847,Anglès,17
2848,Arbúcies,17
2849,Argelaguer,17
2850,Armentera,17
2851,Avinyonet de Puigventós,17
2852,Banyoles,17
2853,Bàscara,17
2854,Begur,17
2855,Bellcaire d'Empordà,17
2856,Besalú,17
2857,Bescanó,17
2858,Beuda,17
2859,Bisbal d'Empordà,17
2860,Biure,17
2861,Blanes,17
2862,Boadella i les Escaules,17
2863,Bolvir,17
2864,Bordils,17
2865,Borrassà,17
2866,Breda,17
2867,Brunyola i Sant Martí Sapresa,17
2868,Cabanelles,17
2869,Cabanes,17
2870,Cadaqués,17
2871,Caldes de Malavella,17
2872,Calonge i Sant Antoni,17
2873,Camós,17
2874,Campdevànol,17
2875,Campelles,17
2876,Campllong,17
2877,Camprodon,17
2878,Canet d'Adri,17
2879,Cantallops,17
2880,Capmany,17
2881,Cassà de la Selva,17
2882,Castellfollit de la Roca,17
2883,Castelló d'Empúries,17
2884,Castell-Platja d'Aro,17
2885,Cellera de Ter,17
2886,Celrà,17
2887,Cervià de Ter,17
2888,Cistella,17
2889,Colera,17
2890,Colomers,17
2891,Corçà,17
2892,Cornellà del Terri,17
2893,Crespià,17
2894,Cruïlles,17
2895,Darnius,17
2896,Das,17
2897,Escala,17
2898,Espinelves,17
2899,Espolla,17
2900,Esponellà,17
2901,Far d'Empordà,17
2902,Figueres,17
2903,Flaçà,17
2904,Foixà,17
2905,Fontanals de Cerdanya,17
2906,Fontanilles,17
2907,Fontcoberta,17
2908,Forallac,17
2909,Fornells de la Selva,17
2910,Fortià,17
2911,Garrigàs,17
2912,Garrigoles,17
2913,Garriguella,17
2914,Ger,17
2915,Girona,17
2916,Gombrèn,17
2917,Gualta,17
2918,Guils de Cerdanya,17
2919,Hostalric,17
2920,Isòvol,17
2921,Jafre,17
2922,Jonquera,17
2923,Juià,17
2924,Lladó,17
2925,Llagostera,17
2926,Llambilles,17
2927,Llanars,17
2928,Llançà,17
2929,Llers,17
2930,Llívia,17
2931,Lloret de Mar,17
2932,Llosses,17
2933,Maçanet de Cabrenys,17
2934,Maçanet de la Selva,17
2935,Madremanya,17
2936,Maià de Montcal,17
2937,Masarac,17
2938,Massanes,17
2939,Meranges,17
2940,Mieres,17
2941,Mollet de Peralada,17
2942,Molló,17
2943,Montagut i Oix,17
2944,Mont-ras,17
2945,Navata,17
2946,Ogassa,17
2947,Olot,17
2948,Ordis,17
2949,Osor,17
2950,Palafrugell,17
2951,Palamós,17
2952,Palau de Santa Eulàlia,17
2953,Palau-sator,17
2954,Palau-saverdera,17
2955,Palol de Revardit,17
2956,Pals,17
2957,Pardines,17
2958,Parlavà,17
2959,Pau,17
2960,Pedret i Marzà,17
2961,Pera,17
2962,Peralada,17
2963,Planes d'Hostoles,17
2964,Planoles,17
2965,Pont de Molins,17
2966,Pontós,17
2967,Porqueres,17
2968,Port de la Selva,17
2969,Portbou,17
2970,Preses,17
2971,Puigcerdà,17
2972,Quart,17
2973,Queralbs,17
2974,Rabós,17
2975,Regencós,17
2976,Ribes de Freser,17
2977,Riells i Viabrea,17
2978,Ripoll,17
2979,Riudarenes,17
2980,Riudaura,17
2981,Riudellots de la Selva,17
2982,Riumors,17
2983,Roses,17
2984,Rupià,17
2985,Sales de Llierca,17
2986,Salt,17
2987,Sant Andreu Salou,17
2988,Sant Aniol de Finestres,17
2989,Sant Climent Sescebes,17
2990,Sant Feliu de Buixalleu,17
2991,Sant Feliu de Guíxols,17
2992,Sant Feliu de Pallerols,17
2993,Sant Ferriol,17
2994,Sant Gregori,17
2995,Sant Hilari Sacalm,17
2996,Sant Jaume de Llierca,17
2997,Sant Joan de les Abadesses,17
2998,Sant Joan de Mollet,17
2999,Sant Joan les Fonts,17
3000,Sant Jordi Desvalls,17
3001,Sant Julià de Ramis,17
3002,Sant Julià del Llor i Bonmatí,17
3003,Sant Llorenç de la Muga,17
3004,Sant Martí de Llémena,17
3005,Sant Martí Vell,17
3006,Sant Miquel de Campmajor,17
3007,Sant Miquel de Fluvià,17
3008,Sant Mori,17
3009,Sant Pau de Segúries,17
3010,Sant Pere Pescador,17
3011,Santa Coloma de Farners,17
3012,Santa Cristina d'Aro,17
3013,Santa Llogaia d'Àlguema,17
3014,Santa Pau,17
3015,Sarrià de Ter,17
3016,Saus,17
3017,Selva de Mar,17
3018,Serinyà,17
3019,Serra de Daró,17
3020,Setcases,17
3021,Sils,17
3022,Siurana,17
3023,Susqueda,17
3024,Tallada d'Empordà,17
3025,Terrades,17
3026,Torrent,17
3027,Torroella de Fluvià,17
3028,Torroella de Montgrí,17
3029,Tortellà,17
3030,Toses,17
3031,Tossa de Mar,17
3032,Ullà,17
3033,Ullastret,17
3034,Ultramort,17
3035,Urús,17
3036,Vajol,17
3037,Vall de Bianya,17
3038,Vall d'en Bas,17
3039,Vallfogona de Ripollès,17
3040,Vall-llobrega,17
3041,Ventalló,17
3042,Verges,17
3043,Vidrà,17
3044,Vidreres,17
3045,Vilabertran,17
3046,Vilablareix,17
3047,Viladamat,17
3048,Viladasens,17
3049,Vilademuls,17
3050,Viladrau,17
3051,Vilafant,17
3052,Vilajuïga,17
3053,Vilallonga de Ter,17
3054,Vilamacolum,17
3055,Vilamalla,17
3056,Vilamaniscle,17
3057,Vilanant,17
3058,Vila-sacra,17
3059,Vilaür,17
3060,Vilobí d'Onyar,17
3061,Vilopriu,17
3062,Agrón,18
3063,Alamedilla,18
3064,Albolote,18
3065,Albondón,18
3066,Albuñán,18
3067,Albuñol,18
3068,Albuñuelas,18
3069,Aldeire,18
3070,Alfacar,18
3071,Algarinejo,18
3072,Alhama de Granada,18
3073,Alhendín,18
3074,Alicún de Ortega,18
3075,Almegíjar,18
3076,Almuñécar,18
3077,Alpujarra de la Sierra,18
3078,Alquife,18
3079,Arenas del Rey,18
3080,Armilla,18
3081,Atarfe,18
3082,Baza,18
3083,Beas de Granada,18
3084,Beas de Guadix,18
3085,Benalúa,18
3086,Benalúa de las Villas,18
3087,Benamaurel,18
3088,Bérchules,18
3089,Bubión,18
3090,Busquístar,18
3091,Cacín,18
3092,Cádiar,18
3093,Cájar,18
3094,Calahorra,18
3095,Calicasas,18
3096,Campotéjar,18
3097,Caniles,18
3098,Cáñar,18
3099,Capileira,18
3100,Carataunas,18
3101,Cástaras,18
3102,Castilléjar,18
3103,Castril,18
3104,Cenes de la Vega,18
3105,Chauchina,18
3106,Chimeneas,18
3107,Churriana de la Vega,18
3108,Cijuela,18
3109,Cogollos de Guadix,18
3110,Cogollos de la Vega,18
3111,Colomera,18
3112,Cortes de Baza,18
3113,Cortes y Graena,18
3114,Cuevas del Campo,18
3115,Cúllar,18
3116,Cúllar Vega,18
3117,Darro,18
3118,Dehesas de Guadix,18
3119,Dehesas Viejas,18
3120,Deifontes,18
3121,Diezma,18
3122,Dílar,18
3123,Dólar,18
3124,Domingo Pérez de Granada,18
3125,Dúdar,18
3126,Dúrcal,18
3127,Escúzar,18
3128,Ferreira,18
3129,Fonelas,18
3130,Fornes,18
3131,Freila,18
3132,Fuente Vaqueros,18
3133,Gabias,18
3134,Galera,18
3135,Gobernador,18
3136,Gójar,18
3137,Gor,18
3138,Gorafe,18
3139,Granada,18
3140,Guadahortuna,18
3141,Guadix,18
3142,Guájares,18
3143,Gualchos,18
3144,Güéjar Sierra,18
3145,Güevéjar,18
3146,Huélago,18
3147,Huéneja,18
3148,Huéscar,18
3149,Huétor de Santillán,18
3150,Huétor Tájar,18
3151,Huétor Vega,18
3152,Íllora,18
3153,Ítrabo,18
3154,Iznalloz,18
3155,Játar,18
3156,Jayena,18
3157,Jérez del Marquesado,18
3158,Jete,18
3159,Jun,18
3160,Juviles,18
3161,Láchar,18
3162,Lanjarón,18
3163,Lanteira,18
3164,Lecrín,18
3165,Lentegí,18
3166,Lobras,18
3167,Loja,18
3168,Lugros,18
3169,Lújar,18
3170,Malahá,18
3171,Maracena,18
3172,Marchal,18
3173,Moclín,18
3174,Molvízar,18
3175,Monachil,18
3176,Montefrío,18
3177,Montejícar,18
3178,Montillana,18
3179,Moraleda de Zafayona,18
3180,Morelábor,18
3181,Motril,18
3182,Murtas,18
3183,Nevada,18
3184,Nigüelas,18
3185,Nívar,18
3186,Ogíjares,18
3187,Orce,18
3188,Órgiva,18
3189,Otívar,18
3190,Padul,18
3191,Pampaneira,18
3192,Pedro Martínez,18
3193,Peligros,18
3194,Peza,18
3195,Pinar,18
3196,Pinos Genil,18
3197,Pinos Puente,18
3198,Píñar,18
3199,Polícar,18
3200,Polopos,18
3201,Pórtugos,18
3202,Puebla de Don Fadrique,18
3203,Pulianas,18
3204,Purullena,18
3205,Quéntar,18
3206,Rubite,18
3207,Salar,18
3208,Salobreña,18
3209,Santa Cruz del Comercio,18
3210,Santa Fe,18
3211,Soportújar,18
3212,Sorvilán,18
3213,Taha,18
3214,Torre-Cardela,18
3215,Torrenueva Costa,18
3216,Torvizcón,18
3217,Trevélez,18
3218,Turón,18
3219,Ugíjar,18
3220,Valderrubio,18
3221,Valle del Zalabí,18
3222,Valle,18
3223,Válor,18
3224,Vegas del Genil,18
3225,Vélez de Benaudalla,18
3226,Ventas de Huelma,18
3227,Villa de Otura,18
3228,Villamena,18
3229,Villanueva de las Torres,18
3230,Villanueva Mesía,18
3231,Víznar,18
3232,Zafarraya,18
3233,Zagra,18
3234,Zubia,18
3235,Zújar,18
3236,Abánades,19
3237,Ablanque,19
3238,Adobes,19
3239,Alaminos,19
3240,Alarilla,19
3241,Albalate de Zorita,19
3242,Albares,19
3243,Albendiego,19
3244,Alcocer,19
3245,Alcolea de las Peñas,19
3246,Alcolea del Pinar,19
3247,Alcoroches,19
3248,Aldeanueva de Guadalajara,19
3249,Algar de Mesa,19
3250,Algora,19
3251,Alhóndiga,19
3252,Alique,19
3253,Almadrones,19
3254,Almoguera,19
3255,Almonacid de Zorita,19
3256,Alocén,19
3257,Alovera,19
3258,Alustante,19
3259,Angón,19
3260,Anguita,19
3261,Anquela del Ducado,19
3262,Anquela del Pedregal,19
3263,Aranzueque,19
3264,Arbancón,19
3265,Arbeteta,19
3266,Argecilla,19
3267,Armallones,19
3268,Armuña de Tajuña,19
3269,Arroyo de las Fraguas,19
3270,Atanzón,19
3271,Atienza,19
3272,Auñón,19
3273,Azuqueca de Henares,19
3274,Baides,19
3275,Baños de Tajo,19
3276,Bañuelos,19
3277,Barriopedro,19
3278,Berninches,19
3279,Bodera,19
3280,Brihuega,19
3281,Budia,19
3282,Bujalaro,19
3283,Bustares,19
3284,Cabanillas del Campo,19
3285,Campillo de Dueñas,19
3286,Campillo de Ranas,19
3287,Campisábalos,19
3288,Canredondo,19
3289,Cantalojas,19
3290,Cañizar,19
3291,Cardoso de la Sierra,19
3292,Casa de Uceda,19
3293,Casar,19
3294,Casas de San Galindo,19
3295,Caspueñas,19
3296,Castejón de Henares,19
3297,Castellar de la Muela,19
3298,Castilforte,19
3299,Castilnuevo,19
3300,Cendejas de Enmedio,19
3301,Cendejas de la Torre,19
3302,Centenera,19
3303,Checa,19
3304,Chequilla,19
3305,Chillarón del Rey,19
3306,Chiloeches,19
3307,Cifuentes,19
3308,Cincovillas,19
3309,Ciruelas,19
3310,Ciruelos del Pinar,19
3311,Cobeta,19
3312,Cogollor,19
3313,Cogolludo,19
3314,Condemios de Abajo,19
3315,Condemios de Arriba,19
3316,Congostrina,19
3317,Copernal,19
3318,Corduente,19
3319,Cubillo de Uceda,19
3320,Driebes,19
3321,Durón,19
3322,Embid,19
3323,Escamilla,19
3324,Escariche,19
3325,Escopete,19
3326,Espinosa de Henares,19
3327,Esplegares,19
3328,Establés,19
3329,Estriégana,19
3330,Fontanar,19
3331,Fuembellida,19
3332,Fuencemillán,19
3333,Fuentelahiguera de Albatages,19
3334,Fuentelencina,19
3335,Fuentelsaz,19
3336,Fuentelviejo,19
3337,Fuentenovilla,19
3338,Gajanejos,19
3339,Galápagos,19
3340,Galve de Sorbe,19
3341,Gascueña de Bornova,19
3342,Guadalajara,19
3343,Henche,19
3344,Heras de Ayuso,19
3345,Herrería,19
3346,Hiendelaencina,19
3347,Hijes,19
3348,Hita,19
3349,Hombrados,19
3350,Hontoba,19
3351,Horche,19
3352,Hortezuela de Océn,19
3353,Huerce,19
3354,Huérmeces del Cerro,19
3355,Huertahernando,19
3356,Hueva,19
3357,Humanes,19
3358,Illana,19
3359,Iniéstola,19
3360,Inviernas,19
3361,Irueste,19
3362,Jadraque,19
3363,Jirueque,19
3364,Ledanca,19
3365,Loranca de Tajuña,19
3366,Lupiana,19
3367,Luzaga,19
3368,Luzón,19
3369,Majaelrayo,19
3370,Málaga del Fresno,19
3371,Malaguilla,19
3372,Mandayona,19
3373,Mantiel,19
3374,Maranchón,19
3375,Marchamalo,19
3376,Masegoso de Tajuña,19
3377,Matarrubia,19
3378,Matillas,19
3379,Mazarete,19
3380,Mazuecos,19
3381,Medranda,19
3382,Megina,19
3383,Membrillera,19
